"Company","booking_date","amount","balance","tags"
"1","27/12/2019 00:00:00+00","-9853.66",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2074.87",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-8128",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1413",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1287.1",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-464",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1436.9",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-5482.12",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1611",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-1800.2",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2384",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-716.25",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-640.7",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2304",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-3089.93",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-319813.86",,"[expenditure]"
"1","27/12/2019 00:00:00+00","5000",,"[revenue]"
"1","27/12/2019 00:00:00+00","5000",,"[revenue]"
"1","27/12/2019 00:00:00+00","6270",,"[revenue, sales]"
"1","27/12/2019 00:00:00+00","2285.76",,"[revenue, sales]"
"1","27/12/2019 00:00:00+00","10476.4",,"[revenue, sales]"
"1","27/12/2019 00:00:00+00","100",,"[revenue]"
"1","27/12/2019 00:00:00+00","450",,"[revenue]"
"1","27/12/2019 00:00:00+00","2870",,"[revenue, sales]"
"1","27/12/2019 00:00:00+00","40671.31",,"[revenue, sales]"
"1","27/12/2019 00:00:00+00","-18.46",,"[expenditure]"
"1","27/12/2019 00:00:00+00","-122.43",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-518.4",,"[expenditure, material-supply]"
"1","27/12/2019 00:00:00+00","-2000",,"[expenditure]"
"1","27/12/2019 00:00:00+00","-1000",,"[expenditure]"
"1","30/12/2019 00:00:00+00","-1500.9",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1234",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1620.14",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1279.18",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-5297.91",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2721.5",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2065",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-3485",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-3233.91",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1002.5",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1987",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-997.5",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-798.83",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-7328.02",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1705.78",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-3810.89",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-3282.9",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2145",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2147.51",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-838",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1656.6",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1136.35",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2048.81",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2893.52",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-6221.13",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-2725",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-3154.49",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-14.88",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1345.3",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-3782.87",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-1309",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-306.54",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-0.48",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-0.42",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-0.48",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-0.11",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-0.16",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","-14039.43",,"[expenditure, material-supply]"
"1","30/12/2019 00:00:00+00","1000",,"[revenue]"
"1","30/12/2019 00:00:00+00","10",,"[revenue]"
"1","30/12/2019 00:00:00+00","8260",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","65000",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","2190.52",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","1095.26",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","1104.78",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","2381",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","8314.45",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","1285.74",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","4000.08",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","1904.8",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","6066.79",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","2952.44",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","6704.9",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","4495.33",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","1571.46",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","2381",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","3909.6",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","3238.16",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","490",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","9550",,"[revenue]"
"1","30/12/2019 00:00:00+00","1890",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","13806.51",,"[revenue, sales]"
"1","30/12/2019 00:00:00+00","-20000",,"[expenditure]"
"1","31/12/2019 00:00:00+00","6690",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","3952.46",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","3638.17",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","1771.46",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","3523.88",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","2752.44",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","1933.37",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","17626.66",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","22048.98",,"[revenue, sales]"
"1","31/12/2019 00:00:00+00","-4",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-150.87",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-5.2",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-1",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-3",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-4.15",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-1.15",,"[expenditure]"
"1","31/12/2019 00:00:00+00","-130.9",,"[expenditure]"
"1","2/1/2020 00:00:00+00","-4360.33",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1371.71",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2334.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1029.01",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-390",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3204.57",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1549.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1595.6",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3984.52",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-8547.98",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1549.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2357.3",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1267",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1775.9",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-7749.96",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1601.3",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-900",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2382.6",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-6481.28",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2597.6",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3047.49",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-605.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-628.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3015",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2699.89",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2587.31",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-5263.82",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1865.2",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1192.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-2542.21",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1599.1",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-5734.03",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1265.59",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-4570.57",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3008.02",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1518.3",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1273.6",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-4116",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-1048.5",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3994.9",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-3436.49",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-0.3",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-0.25",,"[expenditure, material-supply]"
"1","2/1/2020 00:00:00+00","-18594.17",,"[expenditure]"
"1","2/1/2020 00:00:00+00","-3570",,"[expenditure, rent]"
"1","2/1/2020 00:00:00+00","15360",,"[revenue, sales]"
"1","2/1/2020 00:00:00+00","15.61",,"[revenue]"
"1","2/1/2020 00:00:00+00","13.67",,"[revenue]"
"1","2/1/2020 00:00:00+00","5.33",,"[revenue]"
"1","2/1/2020 00:00:00+00","20.2",,"[revenue]"
"1","2/1/2020 00:00:00+00","21.02",,"[revenue]"
"1","2/1/2020 00:00:00+00","5810",,"[revenue]"
"1","2/1/2020 00:00:00+00","5380",,"[revenue]"
"1","2/1/2020 00:00:00+00","2110",,"[revenue]"
"1","2/1/2020 00:00:00+00","7260",,"[revenue]"
"1","2/1/2020 00:00:00+00","7800",,"[revenue]"
"1","2/1/2020 00:00:00+00","1270",,"[revenue]"
"1","2/1/2020 00:00:00+00","3920",,"[revenue]"
"1","2/1/2020 00:00:00+00","3910",,"[revenue]"
"1","2/1/2020 00:00:00+00","9500",,"[revenue]"
"1","2/1/2020 00:00:00+00","3700",,"[revenue]"
"1","2/1/2020 00:00:00+00","2010",,"[revenue, sales]"
"1","2/1/2020 00:00:00+00","3000",,"[revenue, sales]"
"1","2/1/2020 00:00:00+00","6870",,"[revenue]"
"1","2/1/2020 00:00:00+00","3067",,"[revenue, chargeback, sales]"
"1","3/1/2020 00:00:00+00","-5763.18",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-8537.61",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-13650.07",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-3807.98",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-2205.01",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-837.5",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1637.1",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-3120.1",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-483",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-2982.88",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-2699.01",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-6847.96",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1379",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1868.4",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-2205.5",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1532.9",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-2742.51",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-778",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-7764.5",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1000",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-6884.49",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-3023.5",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-7671.11",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-6485",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1390.34",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-3464.89",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1368.5",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-516.89",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-17.02",,"[expenditure, transport, material-supply]"
"1","3/1/2020 00:00:00+00","-160.65",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-0.49",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-1514.32",,"[expenditure]"
"1","3/1/2020 00:00:00+00","-2859.32",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-3062.86",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-2059.57",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-7600",,"[expenditure]"
"1","3/1/2020 00:00:00+00","290",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","9840",,"[revenue]"
"1","3/1/2020 00:00:00+00","1409.55",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1123.83",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","485.72",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","4666.76",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1447.65",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","8828.75",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","6523.94",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1285.74",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2495.29",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","952.4",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1809.56",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2123.85",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2381",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","4381.04",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","5038.2",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1142.88",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1380.98",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","3704.84",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","5338.2",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","3920",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1917.54",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","3062.86",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","9160",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","5264.24",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","7703.96",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","5086.78",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","7120",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","4830",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","4613.68",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","3759.37",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2940",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2253.87",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2592.68",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","6243.23",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","3247.02",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","8975.35",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","7027.14",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2471.61",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","10380",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2720.19",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","2623.04",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","1956.88",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","37262.07",,"[revenue]"
"1","3/1/2020 00:00:00+00","14707.2",,"[revenue, sales]"
"1","3/1/2020 00:00:00+00","-436.83",,"[expenditure, material-supply]"
"1","3/1/2020 00:00:00+00","-4.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-2409.51",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-6358",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-619",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-621",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-1848.8",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-35",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-3852.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-2247.9",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-682.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-2602.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-1913.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-1679.7",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-2645",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-1550",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-8032.8",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-13288.05",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-2039.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-2084.5",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-3114.48",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-28680.52",,"[expenditure, material-supply]"
"1","6/1/2020 00:00:00+00","-3285.45",,"[expenditure]"
"1","6/1/2020 00:00:00+00","6670",,"[revenue]"
"1","6/1/2020 00:00:00+00","1495.27",,"[revenue, sales]"
"1","6/1/2020 00:00:00+00","8090",,"[revenue]"
"1","6/1/2020 00:00:00+00","6360",,"[revenue]"
"1","6/1/2020 00:00:00+00","7710",,"[revenue]"
"1","6/1/2020 00:00:00+00","-4",,"[expenditure]"
"1","6/1/2020 00:00:00+00","22",,"[revenue]"
"1","6/1/2020 00:00:00+00","21",,"[revenue]"
"1","7/1/2020 00:00:00+00","-32.13",,"[expenditure, material-supply]"
"1","7/1/2020 00:00:00+00","-1294.13",,"[expenditure, material-supply]"
"1","7/1/2020 00:00:00+00","-46.41",,"[expenditure, material-supply]"
"1","7/1/2020 00:00:00+00","-506.23",,"[expenditure, material-supply]"
"1","7/1/2020 00:00:00+00","-476.83",,"[expenditure, material-supply]"
"1","7/1/2020 00:00:00+00","-47.08",,"[expenditure, material-supply]"
"1","7/1/2020 00:00:00+00","-140",,"[expenditure, material-supply]"
